,Date,Open,High,Low,Close,Adj Close,Volume
1075,"Dec 22, 2021",173.04,175.86,172.15,175.64,171.87,92135300.0
1076,"Dec 21, 2021",171.56,173.2,169.12,172.99,169.28,91185900.0
1077,"Dec 20, 2021",168.28,170.58,167.46,169.75,166.11,107499100.0
1078,"Dec 17, 2021",169.93,173.47,169.69,171.14,167.47,195432700.0
1079,"Dec 16, 2021",179.28,181.14,170.75,172.26,168.56,150185800.0
1080,"Dec 15, 2021",175.11,179.5,172.31,179.3,175.45,131063300.0
1081,"Dec 14, 2021",175.25,177.74,172.21,174.33,170.59,139380400.0
1082,"Dec 13, 2021",181.12,182.13,175.53,175.74,171.97,153237000.0
1083,"Dec 10, 2021",175.21,179.63,174.69,179.45,175.6,115402700.0
1084,"Dec 9, 2021",174.91,176.75,173.92,174.56,170.81,108923700.0
1085,"Dec 8, 2021",172.13,175.96,170.7,175.08,171.32,116998900.0
1086,"Dec 7, 2021",169.08,171.58,168.34,171.18,167.51,120405400.0
1087,"Dec 6, 2021",164.29,167.88,164.28,165.32,161.77,107497000.0
1088,"Dec 3, 2021",164.02,164.96,159.72,161.84,158.37,118023100.0
1089,"Dec 2, 2021",158.74,164.2,157.8,163.76,160.25,136739200.0
1090,"Dec 1, 2021",167.48,170.3,164.53,164.77,161.23,152052500.0
1091,"Nov 30, 2021",159.99,165.52,159.92,165.3,161.75,174048100.0
1092,"Nov 29, 2021",159.37,161.19,158.79,160.24,156.8,88748200.0
1093,"Nov 26, 2021",159.57,160.45,156.36,156.81,153.44,76959800.0
1094,"Nov 24, 2021",160.75,162.14,159.64,161.94,158.46,69463600.0
1095,"Nov 23, 2021",161.12,161.8,159.06,161.41,157.95,96041900.0
1096,"Nov 22, 2021",161.68,165.7,161.0,161.02,157.56,117467900.0
1097,"Nov 19, 2021",157.65,161.02,156.53,160.55,157.1,117305600.0
1098,"Nov 18, 2021",153.71,158.67,153.05,157.87,154.48,137827700.0
1099,"Nov 17, 2021",151.0,155.0,150.99,153.49,150.2,88807000.0
1100,"Nov 16, 2021",149.94,151.49,149.34,151.0,147.76,59256200.0
1101,"Nov 15, 2021",150.37,151.88,149.43,150.0,146.78,59222800.0
1102,"Nov 12, 2021",148.43,150.4,147.48,149.99,146.77,63804000.0
1103,"Nov 11, 2021",148.96,149.43,147.68,147.87,144.7,41000000.0
1104,"Nov 10, 2021",150.02,150.13,147.85,147.92,144.75,65187100.0
1105,"Nov 9, 2021",150.2,151.43,150.06,150.81,147.57,56787900.0
1106,"Nov 8, 2021",151.41,151.57,150.16,150.44,147.21,55020900.0
1107,"Nov 5, 2021",151.89,152.2,150.06,151.28,148.03,65463900.0
1108,"Nov 4, 2021",151.58,152.43,150.64,150.96,147.5,60394600.0
1109,"Nov 3, 2021",150.39,151.97,149.82,151.49,148.02,54511500.0
1110,"Nov 2, 2021",148.66,151.57,148.65,150.02,146.59,69122000.0
1111,"Nov 1, 2021",148.99,149.7,147.8,148.96,145.55,74588300.0
1112,"Oct 29, 2021",147.22,149.94,146.41,149.8,146.37,124953200.0
1113,"Oct 28, 2021",149.82,153.17,149.72,152.57,149.08,100077900.0
1114,"Oct 27, 2021",149.36,149.73,148.49,148.85,145.44,56094900.0
1115,"Oct 26, 2021",149.33,150.84,149.01,149.32,145.9,60893400.0
1116,"Oct 25, 2021",148.68,149.37,147.62,148.64,145.24,50720600.0
1117,"Oct 22, 2021",149.69,150.18,148.64,148.69,145.29,58883400.0
1118,"Oct 21, 2021",148.81,149.64,147.87,149.48,146.06,61421000.0
1119,"Oct 20, 2021",148.7,149.75,148.12,149.26,145.84,58418800.0
1120,"Oct 19, 2021",147.01,149.17,146.55,148.76,145.36,76378900.0
1121,"Oct 18, 2021",143.45,146.84,143.16,146.55,143.2,85589200.0
1122,"Oct 15, 2021",143.77,144.9,143.51,144.84,141.52,67940300.0
1123,"Oct 14, 2021",142.11,143.88,141.51,143.76,140.47,69907100.0
1124,"Oct 13, 2021",141.24,141.4,139.2,140.91,137.68,78762700.0
1125,"Oct 12, 2021",143.23,143.25,141.04,141.51,138.27,73035900.0
1126,"Oct 11, 2021",142.27,144.81,141.81,142.81,139.54,64452200.0
1127,"Oct 8, 2021",144.03,144.18,142.56,142.9,139.63,58773200.0
1128,"Oct 7, 2021",143.06,144.22,142.72,143.29,140.01,61732700.0
1129,"Oct 6, 2021",139.47,142.15,138.37,142.0,138.75,83221100.0
1130,"Oct 5, 2021",139.49,142.24,139.36,141.11,137.88,80861100.0
1131,"Oct 4, 2021",141.76,142.21,138.27,139.14,135.96,98322000.0
1132,"Oct 1, 2021",141.9,142.92,139.11,142.65,139.38,94639600.0
1133,"Sep 30, 2021",143.66,144.38,141.28,141.5,138.26,89056700.0
1134,"Sep 29, 2021",142.47,144.45,142.03,142.83,139.56,74602000.0
1135,"Sep 28, 2021",143.25,144.75,141.69,141.91,138.66,108972300.0
1136,"Sep 27, 2021",145.47,145.96,143.82,145.37,142.04,74150700.0
1137,"Sep 24, 2021",145.66,147.47,145.56,146.92,143.56,53477900.0
1138,"Sep 23, 2021",146.65,147.08,145.64,146.83,143.47,64838200.0
1139,"Sep 22, 2021",144.45,146.43,143.7,145.85,142.51,76404300.0
1140,"Sep 21, 2021",143.93,144.6,142.78,143.43,140.15,75834000.0
1141,"Sep 20, 2021",143.8,144.84,141.27,142.94,139.67,123478900.0
1142,"Sep 17, 2021",148.82,148.82,145.76,146.06,142.72,129868800.0
1143,"Sep 16, 2021",148.44,148.97,147.22,148.79,145.38,68034100.0
1144,"Sep 15, 2021",148.56,149.44,146.37,149.03,145.62,83281300.0
1145,"Sep 14, 2021",150.35,151.07,146.91,148.12,144.73,109296300.0
1146,"Sep 13, 2021",150.63,151.42,148.75,149.55,146.13,102404300.0
1147,"Sep 10, 2021",155.0,155.48,148.7,148.97,145.56,140893200.0
1148,"Sep 9, 2021",155.49,156.11,153.95,154.07,150.54,57305700.0
1149,"Sep 8, 2021",156.98,157.04,153.98,155.11,151.56,74420200.0
1150,"Sep 7, 2021",154.97,157.26,154.39,156.69,153.1,82278300.0
1151,"Sep 3, 2021",153.76,154.63,153.09,154.3,150.77,57808700.0
1152,"Sep 2, 2021",153.87,154.72,152.4,153.65,150.13,71115500.0
1153,"Sep 1, 2021",152.83,154.98,152.34,152.51,149.02,80313700.0
1154,"Aug 31, 2021",152.66,152.8,151.29,151.83,148.35,86453100.0
1155,"Aug 30, 2021",149.0,153.49,148.61,153.12,149.62,90956700.0
1156,"Aug 27, 2021",147.48,148.75,146.83,148.6,145.2,55802400.0
1157,"Aug 26, 2021",148.35,149.12,147.51,147.54,144.16,48597200.0
1158,"Aug 25, 2021",149.81,150.32,147.8,148.36,144.96,58991300.0
1159,"Aug 24, 2021",149.45,150.86,149.15,149.62,146.2,48606400.0
1160,"Aug 23, 2021",148.31,150.19,147.89,149.71,146.28,60131800.0
1161,"Aug 20, 2021",147.44,148.5,146.78,148.19,144.8,60549600.0
1162,"Aug 19, 2021",145.03,148.0,144.5,146.7,143.34,86960300.0
1163,"Aug 18, 2021",149.8,150.72,146.15,146.36,143.01,86326000.0
1164,"Aug 17, 2021",150.23,151.68,149.09,150.19,146.75,92229700.0
1165,"Aug 16, 2021",148.54,151.19,146.47,151.12,147.66,103296000.0
1166,"Aug 13, 2021",148.97,149.44,148.27,149.1,145.69,59375000.0
1167,"Aug 12, 2021",146.19,149.05,145.84,148.89,145.48,72282600.0
1168,"Aug 11, 2021",146.05,146.72,145.53,145.86,142.52,48493500.0
1169,"Aug 10, 2021",146.44,147.71,145.3,145.6,142.27,69023100.0
1170,"Aug 9, 2021",146.2,146.7,145.52,146.09,142.75,48908700.0
1171,"Aug 6, 2021",146.35,147.11,145.63,146.14,142.8,54126800.0
1172,"Aug 5, 2021",146.98,147.84,146.17,147.06,143.48,46397700.0
1173,"Aug 4, 2021",147.27,147.79,146.28,146.95,143.37,56368300.0
1174,"Aug 3, 2021",145.81,148.04,145.18,147.36,143.77,64786600.0
1175,"Aug 2, 2021",146.36,146.95,145.25,145.52,141.98,62880000.0
1176,"Jul 30, 2021",144.38,146.33,144.11,145.86,142.31,70440600.0
1177,"Jul 29, 2021",144.69,146.55,144.58,145.64,142.09,56699500.0
1178,"Jul 28, 2021",144.81,146.97,142.54,144.98,141.45,118931200.0
1179,"Jul 27, 2021",149.12,149.21,145.55,146.77,143.2,104818600.0
1180,"Jul 26, 2021",148.27,149.83,147.7,148.99,145.36,72434100.0
1181,"Jul 23, 2021",147.55,148.72,146.92,148.56,144.94,71447400.0
1182,"Jul 22, 2021",145.94,148.2,145.81,146.8,143.23,77338200.0
1183,"Jul 21, 2021",145.53,146.13,144.63,145.4,141.86,74993500.0
1184,"Jul 20, 2021",143.46,147.1,142.96,146.15,142.59,96350000.0
1185,"Jul 19, 2021",143.75,144.07,141.67,142.45,138.98,121434600.0
1186,"Jul 16, 2021",148.46,149.76,145.88,146.39,142.83,93251400.0
1187,"Jul 15, 2021",149.24,150.0,147.09,148.48,144.86,106820300.0
1188,"Jul 14, 2021",148.1,149.57,147.68,149.15,145.52,127050800.0
1189,"Jul 13, 2021",144.03,147.46,143.63,145.64,142.09,100827100.0
1190,"Jul 12, 2021",146.21,146.32,144.0,144.5,140.98,76299700.0
1191,"Jul 9, 2021",142.75,145.65,142.65,145.11,141.58,99890800.0
1192,"Jul 8, 2021",141.58,144.06,140.67,143.24,139.75,105575500.0
1193,"Jul 7, 2021",143.54,144.89,142.66,144.57,141.05,104911600.0
1194,"Jul 6, 2021",140.07,143.15,140.07,142.02,138.56,108181800.0
1195,"Jul 2, 2021",137.9,140.0,137.75,139.96,136.55,78852600.0
1196,"Jul 1, 2021",136.6,137.33,135.76,137.27,133.93,52485800.0
1197,"Jun 30, 2021",136.17,137.41,135.87,136.96,133.63,63261400.0
1198,"Jun 29, 2021",134.8,136.49,134.35,136.33,133.01,64556100.0
1199,"Jun 28, 2021",133.41,135.25,133.35,134.78,131.5,62111300.0
1200,"Jun 25, 2021",133.46,133.89,132.81,133.11,129.87,70783700.0
1201,"Jun 24, 2021",134.45,134.64,132.93,133.41,130.16,68711000.0
1202,"Jun 23, 2021",133.77,134.32,133.23,133.7,130.44,60214200.0
1203,"Jun 22, 2021",132.13,134.08,131.62,133.98,130.72,74783600.0
1204,"Jun 21, 2021",130.3,132.41,129.21,132.3,129.08,79663300.0
1205,"Jun 18, 2021",130.71,131.51,130.24,130.46,127.28,108953300.0
1206,"Jun 17, 2021",129.8,132.55,129.65,131.79,128.58,96721700.0
1207,"Jun 16, 2021",130.37,130.89,128.46,130.15,126.98,91815000.0
1208,"Jun 15, 2021",129.94,130.6,129.39,129.64,126.48,62746300.0
1209,"Jun 14, 2021",127.82,130.54,127.07,130.48,127.3,96906500.0
1210,"Jun 11, 2021",126.53,127.44,126.1,127.35,124.25,53522400.0
1211,"Jun 10, 2021",127.02,128.19,125.94,126.11,123.04,71186400.0
1212,"Jun 9, 2021",127.21,127.75,126.52,127.13,124.03,56877900.0
1213,"Jun 8, 2021",126.6,128.46,126.21,126.74,123.65,74403800.0
1214,"Jun 7, 2021",126.17,126.32,124.83,125.9,122.83,71057600.0
1215,"Jun 4, 2021",124.07,126.16,123.85,125.89,122.82,75169300.0
1216,"Jun 3, 2021",124.68,124.85,123.13,123.54,120.53,76229200.0
1217,"Jun 2, 2021",124.28,125.24,124.05,125.06,122.01,59278900.0
1218,"Jun 1, 2021",125.08,125.35,123.94,124.28,121.25,67637100.0
1219,"May 28, 2021",125.57,125.8,124.55,124.61,121.58,71311100.0
1220,"May 27, 2021",126.44,127.64,125.08,125.28,122.23,94625600.0
1221,"May 26, 2021",126.96,127.39,126.42,126.85,123.76,56575900.0
1222,"May 25, 2021",127.82,128.32,126.32,126.9,123.81,72009500.0
1223,"May 24, 2021",126.01,127.94,125.94,127.1,124.01,63092900.0
1224,"May 21, 2021",127.82,128.0,125.21,125.43,122.38,79295400.0
1225,"May 20, 2021",125.23,127.72,125.1,127.31,124.21,76857100.0
1226,"May 19, 2021",123.16,124.92,122.86,124.69,121.65,92612000.0
1227,"May 18, 2021",126.56,126.99,124.78,124.85,121.81,63342900.0
1228,"May 17, 2021",126.82,126.93,125.17,126.27,123.2,74244600.0
1229,"May 14, 2021",126.25,127.89,125.85,127.45,124.35,81918000.0
1230,"May 13, 2021",124.58,126.15,124.26,124.97,121.93,105861300.0
1231,"May 12, 2021",123.4,124.64,122.25,122.77,119.78,112172300.0
1232,"May 11, 2021",123.5,126.27,122.77,125.91,122.84,126142800.0
1233,"May 10, 2021",129.41,129.54,126.81,126.85,123.76,88071200.0
1234,"May 7, 2021",130.85,131.26,129.48,130.21,127.04,78973300.0
1235,"May 6, 2021",127.89,129.75,127.13,129.74,126.37,78128300.0
1236,"May 5, 2021",129.2,130.45,127.97,128.1,124.77,84000900.0
1237,"May 4, 2021",131.19,131.49,126.7,127.85,124.53,137564700.0
1238,"May 3, 2021",132.04,134.07,131.83,132.54,129.09,75135100.0
1239,"Apr 30, 2021",131.78,133.56,131.07,131.46,128.04,109839500.0
1240,"Apr 29, 2021",136.47,137.07,132.45,133.48,130.01,151101000.0
1241,"Apr 28, 2021",134.31,135.02,133.08,133.58,130.11,107760100.0
1242,"Apr 27, 2021",135.01,135.41,134.11,134.39,130.9,66015800.0
1243,"Apr 26, 2021",134.83,135.06,133.56,134.72,131.22,66905100.0
1244,"Apr 23, 2021",132.16,135.12,132.16,134.32,130.83,78657500.0
1245,"Apr 22, 2021",133.04,134.15,131.41,131.94,128.51,84566500.0
1246,"Apr 21, 2021",132.36,133.75,131.3,133.5,130.03,68847100.0
1247,"Apr 20, 2021",135.02,135.53,131.81,133.11,129.65,94812300.0
1248,"Apr 19, 2021",133.51,135.47,133.34,134.84,131.33,94264200.0
1249,"Apr 16, 2021",134.3,134.67,133.28,134.16,130.67,84922400.0
1250,"Apr 15, 2021",133.82,135.0,133.64,134.5,131.0,89347100.0
1251,"Apr 14, 2021",134.94,135.0,131.66,132.03,128.6,87222800.0
1252,"Apr 13, 2021",132.44,134.66,131.93,134.43,130.93,91266500.0
1253,"Apr 12, 2021",132.52,132.85,130.63,131.24,127.83,91420000.0
1254,"Apr 9, 2021",129.8,133.04,129.47,133.0,129.54,106686700.0
1255,"Apr 8, 2021",128.95,130.39,128.52,130.36,126.97,88844600.0
1256,"Apr 7, 2021",125.83,127.92,125.14,127.9,124.57,83466700.0
1257,"Apr 6, 2021",126.5,127.13,125.65,126.21,122.93,80171300.0
1258,"Apr 5, 2021",123.87,126.16,123.07,125.9,122.63,88651200.0
1259,"Apr 1, 2021",123.66,124.18,122.49,123.0,119.8,75089100.0
1260,"Mar 31, 2021",121.65,123.52,121.15,122.15,118.97,118323800.0
1261,"Mar 30, 2021",120.11,120.4,118.86,119.9,116.78,85671900.0
1262,"Mar 29, 2021",121.65,122.58,120.73,121.39,118.23,80819200.0
1263,"Mar 26, 2021",120.35,121.48,118.92,121.21,118.06,94071200.0
1264,"Mar 25, 2021",119.54,121.66,119.0,120.59,117.45,98844700.0
1265,"Mar 24, 2021",122.82,122.9,120.07,120.09,116.97,88530500.0
1266,"Mar 23, 2021",123.33,124.24,122.14,122.54,119.35,95467100.0
1267,"Mar 22, 2021",120.33,123.87,120.26,123.39,120.18,111912300.0
1268,"Mar 19, 2021",119.9,121.43,119.68,119.99,116.87,185549500.0
1269,"Mar 18, 2021",122.88,123.18,120.32,120.53,117.4,121229700.0
1270,"Mar 17, 2021",124.05,125.86,122.34,124.76,121.52,111932600.0
1271,"Mar 16, 2021",125.7,127.22,124.72,125.57,122.3,115227900.0
1272,"Mar 15, 2021",121.41,124.0,120.42,123.99,120.77,92403800.0
1273,"Mar 12, 2021",120.4,121.17,119.16,121.03,117.88,88105100.0
1274,"Mar 11, 2021",122.54,123.21,121.26,121.96,118.79,103026500.0
1275,"Mar 10, 2021",121.69,122.17,119.45,119.98,116.86,111943300.0
1276,"Mar 9, 2021",119.03,122.06,118.79,121.09,117.94,129525800.0
1277,"Mar 8, 2021",120.93,121.0,116.21,116.36,113.33,154376600.0
1278,"Mar 5, 2021",120.98,121.94,117.57,121.42,118.26,153766600.0
1279,"Mar 4, 2021",121.75,123.6,118.62,120.13,117.01,178155000.0
1280,"Mar 3, 2021",124.81,125.71,121.84,122.06,118.89,112966300.0
1281,"Mar 2, 2021",128.41,128.72,125.01,125.12,121.87,102260900.0
1282,"Mar 1, 2021",123.75,127.93,122.79,127.79,124.47,116307900.0
1283,"Feb 26, 2021",122.59,124.85,121.2,121.26,118.11,164560400.0
1284,"Feb 25, 2021",124.68,126.46,120.54,120.99,117.84,148199500.0
1285,"Feb 24, 2021",124.94,125.56,122.23,125.35,122.09,111039900.0
1286,"Feb 23, 2021",123.76,126.71,118.39,125.86,122.59,158273000.0
1287,"Feb 22, 2021",128.01,129.72,125.6,126.0,122.72,103916400.0
1288,"Feb 19, 2021",130.24,130.71,128.8,129.87,126.49,87668800.0
1289,"Feb 18, 2021",129.2,130.0,127.41,129.71,126.34,96856700.0
1290,"Feb 17, 2021",131.25,132.22,129.47,130.84,127.44,97918500.0
1291,"Feb 16, 2021",135.49,136.01,132.79,133.19,129.73,80576300.0
1292,"Feb 12, 2021",134.35,135.53,133.69,135.37,131.85,60145100.0
1293,"Feb 11, 2021",135.9,136.39,133.77,135.13,131.62,64280000.0
1294,"Feb 10, 2021",136.48,136.99,134.4,135.39,131.87,73046600.0
1295,"Feb 9, 2021",136.62,137.88,135.85,136.01,132.47,76774200.0
1296,"Feb 8, 2021",136.03,136.96,134.92,136.91,133.35,71297200.0
1297,"Feb 5, 2021",137.35,137.42,135.86,136.76,133.2,75693800.0
1298,"Feb 4, 2021",136.3,137.4,134.59,137.39,133.62,84183100.0
1299,"Feb 3, 2021",135.76,135.77,133.61,133.94,130.26,89880900.0
1300,"Feb 2, 2021",135.73,136.31,134.61,134.99,131.28,83305400.0
1301,"Feb 1, 2021",133.75,135.38,130.93,134.14,130.46,106239800.0
1302,"Jan 29, 2021",135.83,136.74,130.21,131.96,128.34,177523800.0
1303,"Jan 28, 2021",139.52,141.99,136.7,137.09,133.33,142621100.0
1304,"Jan 27, 2021",143.43,144.3,140.41,142.06,138.16,140843800.0
1305,"Jan 26, 2021",143.6,144.3,141.37,143.16,139.23,98390600.0
1306,"Jan 25, 2021",143.07,145.09,136.54,142.92,139.0,157611700.0
1307,"Jan 22, 2021",136.28,139.85,135.02,139.07,135.25,114459400.0
1308,"Jan 21, 2021",133.8,139.67,133.59,136.87,133.11,120150900.0
1309,"Jan 20, 2021",128.66,132.49,128.55,132.03,128.4,104319500.0
1310,"Jan 19, 2021",127.78,128.71,126.94,127.83,124.32,90757300.0
1311,"Jan 15, 2021",128.78,130.22,127.0,127.14,123.65,111598500.0
1312,"Jan 14, 2021",130.8,131.0,128.76,128.91,125.37,90221800.0
1313,"Jan 13, 2021",128.76,131.45,128.49,130.89,127.3,88636800.0
1314,"Jan 12, 2021",128.5,129.69,126.86,128.8,125.26,91951100.0
1315,"Jan 11, 2021",129.19,130.17,128.5,128.98,125.44,100384500.0
1316,"Jan 8, 2021",132.43,132.63,130.23,132.05,128.42,105158200.0
1317,"Jan 7, 2021",128.36,131.63,127.86,130.92,127.33,109578200.0
1318,"Jan 6, 2021",127.72,131.05,126.38,126.6,123.12,155088000.0
1319,"Jan 5, 2021",128.89,131.74,128.43,131.01,127.41,97664900.0
1320,"Jan 4, 2021",133.52,133.61,126.76,129.41,125.86,143301900.0
1321,"Dec 31, 2020",134.08,134.74,131.72,132.69,129.05,99116600.0
1322,"Apr 8, 2026",153.52,156.35,150.98,156.22,156.22,31288500.0
1323,"Apr 7, 2026",164.22,166.24,161.77,163.91,163.91,25227500.0
1324,"Apr 6, 2026",160.57,163.75,159.53,163.37,163.37,16344300.0
1325,"Apr 2, 2026",164.49,166.9,159.59,160.69,160.69,25377700.0
1326,"Apr 1, 2026",165.77,168.0,159.53,160.78,160.78,37927600.0
1327,"Mar 31, 2026",172.67,174.38,165.97,169.66,169.66,32006700.0
1328,"Mar 30, 2026",172.51,176.41,171.05,171.47,171.47,29813500.0
1329,"Mar 27, 2026",165.58,171.23,164.8,170.99,170.99,30338300.0
1330,"Mar 26, 2026",164.09,165.68,162.06,165.43,165.43,18625200.0
1331,"Mar 25, 2026",163.87,165.0,162.93,163.26,163.26,17192300.0
1332,"Mar 24, 2026",161.71,167.48,161.25,165.38,165.38,26131800.0
1333,"Mar 23, 2026",156.12,161.42,155.02,161.13,161.13,25021300.0
1334,"Mar 20, 2026",159.35,162.44,159.1,159.67,159.67,53942100.0
1335,"Mar 19, 2026",158.26,159.56,154.84,158.16,158.16,27082700.0
1336,"Mar 18, 2026",159.66,160.18,157.53,157.59,157.59,18947100.0
1337,"Mar 17, 2026",158.25,160.45,156.8,158.81,158.81,21592200.0
1338,"Mar 16, 2026",156.0,157.78,154.76,157.23,157.23,22835600.0
1339,"Mar 13, 2026",154.3,156.89,152.98,156.12,156.12,22414100.0
1340,"Mar 12, 2026",152.27,155.0,151.63,153.53,153.53,26054000.0
1341,"Mar 11, 2026",147.99,151.81,147.66,151.58,151.58,15297400.0
1342,"Mar 10, 2026",149.25,150.4,147.7,148.13,148.13,19617600.0
1343,"Mar 9, 2026",152.02,153.89,149.47,150.44,150.44,25532700.0
1344,"Mar 6, 2026",153.15,153.8,149.96,151.21,151.21,21136400.0
1345,"Mar 5, 2026",151.0,152.33,149.47,150.76,150.76,22969300.0
1346,"Mar 4, 2026",150.72,151.16,147.86,149.82,149.82,16764800.0
1347,"Mar 3, 2026",155.43,156.05,150.3,151.83,151.83,25198900.0
1348,"Mar 2, 2026",159.35,159.61,153.03,154.22,154.22,31493100.0
1349,"Feb 27, 2026",151.0,153.65,149.25,152.5,152.5,30275100.0
1350,"Feb 26, 2026",147.81,150.96,146.77,148.54,148.54,15632100.0
1351,"Feb 25, 2026",149.91,150.18,147.33,149.06,149.06,15225700.0
1352,"Feb 24, 2026",150.42,150.72,148.03,149.26,149.26,14185500.0
1353,"Feb 23, 2026",148.15,151.27,148.13,150.76,150.76,16073100.0
1354,"Feb 20, 2026",150.49,150.81,146.46,147.28,147.28,25908600.0
1355,"Feb 19, 2026",152.2,153.38,150.84,150.97,150.97,20305000.0
1356,"Feb 18, 2026",148.15,150.98,147.61,150.68,150.68,19849700.0
1357,"Feb 17, 2026",148.2,149.13,145.15,146.19,146.19,19766600.0
1358,"Feb 13, 2026",150.55,151.66,147.98,148.45,148.45,20166000.0
1359,"Feb 12, 2026",153.89,155.25,149.88,149.93,149.93,30652500.0
1360,"Feb 11, 2026",153.97,156.93,153.57,155.56,154.53,23091500.0
1361,"Feb 10, 2026",151.35,151.78,149.82,151.59,150.59,15800300.0
1362,"Feb 9, 2026",149.26,151.55,148.63,151.21,150.21,21297300.0
1363,"Feb 6, 2026",146.62,149.57,146.09,149.05,148.06,17216000.0
1364,"Feb 5, 2026",146.58,146.73,143.8,146.08,145.11,18431700.0
1365,"Feb 4, 2026",144.12,147.84,144.12,147.59,146.61,29426200.0
1366,"Feb 3, 2026",138.64,145.01,138.31,143.73,142.78,37577800.0
1367,"Feb 2, 2026",139.83,140.32,138.06,138.4,137.48,27735600.0
1368,"Jan 30, 2026",138.74,142.21,137.83,141.4,140.46,29657700.0
1369,"Jan 29, 2026",140.32,142.34,139.11,140.51,139.58,35760600.0
1370,"Jan 28, 2026",137.69,138.01,136.67,137.58,136.67,15637300.0
1371,"Jan 27, 2026",135.25,136.93,134.71,136.83,135.92,14517000.0
1372,"Jan 26, 2026",136.93,136.94,134.17,134.84,133.95,16056100.0
1373,"Jan 23, 2026",135.09,135.98,134.48,134.97,134.08,17758200.0
1374,"Jan 22, 2026",133.05,134.18,131.85,133.64,132.76,16600100.0
1375,"Jan 21, 2026",131.91,133.73,131.91,133.61,132.73,18879900.0
1376,"Jan 20, 2026",131.51,131.94,130.07,130.46,129.6,16477300.0
1377,"Jan 16, 2026",128.91,130.16,128.87,129.89,129.03,16592400.0
1378,"Jan 15, 2026",129.13,130.2,128.3,129.13,128.28,17400000.0
1379,"Jan 14, 2026",127.35,131.72,127.13,130.2,129.34,27593900.0
1380,"Jan 13, 2026",125.0,127.14,124.81,126.54,125.7,21619700.0
1381,"Jan 12, 2026",124.46,124.5,122.56,124.03,123.21,15314900.0
1382,"Jan 9, 2026",123.23,124.86,123.1,124.61,123.78,16137700.0
1383,"Jan 8, 2026",118.98,123.63,118.66,122.91,122.1,20232700.0
1384,"Jan 7, 2026",119.8,120.12,118.27,118.49,117.71,20353000.0
1385,"Jan 6, 2026",125.35,125.8,121.0,121.05,120.25,23328600.0
1386,"Jan 5, 2026",125.21,125.93,122.39,125.36,124.53,30112200.0
1387,"Jan 2, 2026",120.09,122.68,119.61,122.65,121.84,14175100.0
1388,"Dec 31, 2025",121.18,121.26,119.87,120.34,119.54,10559900.0
1389,"Dec 30, 2025",121.1,121.8,120.63,120.99,120.19,11150500.0
1390,"Dec 29, 2025",120.15,121.3,119.4,120.53,119.73,14782500.0
1391,"Dec 26, 2025",118.89,119.55,118.53,119.11,118.32,8066100.0
1392,"Dec 24, 2025",119.33,120.05,119.12,119.22,118.43,6137400.0
1393,"Dec 23, 2025",118.47,120.03,118.32,119.42,118.63,12567600.0
1394,"Dec 22, 2025",117.34,118.46,117.34,118.15,117.37,11768600.0
1395,"Dec 19, 2025",116.75,117.57,115.96,116.69,115.92,45412800.0
1396,"Dec 18, 2025",116.99,116.99,115.63,116.54,115.77,13705600.0
1397,"Dec 17, 2025",115.21,117.62,115.17,117.41,116.63,18502200.0
1398,"Dec 16, 2025",116.77,116.84,114.61,114.68,113.92,17638700.0
1399,"Dec 15, 2025",119.01,119.03,116.85,117.76,116.98,16358700.0
1400,"Dec 12, 2025",119.44,119.92,118.31,118.82,118.03,14459500.0
1401,"Dec 11, 2025",119.11,120.36,119.07,119.54,118.75,14781800.0
1402,"Dec 10, 2025",118.73,119.87,118.37,119.54,118.75,19845200.0
1403,"Dec 9, 2025",116.9,120.47,116.89,118.25,117.47,23790800.0
1404,"Dec 8, 2025",115.83,117.0,115.04,115.98,115.21,14904200.0
1405,"Dec 5, 2025",116.75,118.78,116.41,116.54,115.77,12516900.0
1406,"Dec 4, 2025",117.5,118.34,116.66,117.14,116.36,13686900.0
1407,"Dec 3, 2025",115.95,117.98,115.88,117.8,117.02,16819100.0
1408,"Dec 2, 2025",116.44,116.6,114.69,115.38,114.62,14607700.0
1409,"Dec 1, 2025",116.1,117.41,116.1,116.63,115.86,12658100.0
1410,"Nov 28, 2025",114.95,118.74,114.82,115.92,115.15,7240800.0
1411,"Nov 26, 2025",114.41,115.74,114.31,114.77,114.01,11650600.0
1412,"Nov 25, 2025",115.18,115.9,114.19,114.51,113.75,14434600.0
1413,"Nov 24, 2025",117.2,117.2,114.74,115.97,115.2,18034900.0
1414,"Nov 21, 2025",116.99,117.38,115.65,117.08,116.3,15667600.0
1415,"Nov 20, 2025",117.98,119.01,116.74,117.02,116.25,14401000.0
1416,"Nov 19, 2025",116.85,118.18,115.93,117.35,116.57,15919200.0
1417,"Nov 18, 2025",117.26,119.48,116.48,119.03,118.24,15808500.0
1418,"Nov 17, 2025",118.97,119.5,117.11,117.68,116.9,16034900.0
1419,"Nov 14, 2025",118.45,119.48,116.66,119.29,118.5,17064300.0
1420,"Nov 13, 2025",118.63,119.76,118.28,118.79,116.98,17291900.0
1421,"Nov 12, 2025",119.1,119.28,117.79,118.12,116.32,13790900.0
1422,"Nov 11, 2025",118.83,120.81,118.83,119.78,117.96,16077100.0
1423,"Nov 10, 2025",117.44,118.45,115.46,118.22,116.42,13048000.0
1424,"Nov 7, 2025",115.21,117.51,114.9,117.22,115.43,17181100.0
